Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
MDLZ,2020-04-29,0.0,0.0069559729713597,0.0030747669864065,-0.028295119620504,0.2700384319312833,0.3352759088876077,0.1568632763311608
MDLZ,2020-07-29,0.0,-0.0319018028763125,-0.042932928370491,-0.0104746229502335,0.192283760801517,0.4663555946859646,0.2389230867923265
MDLZ,2020-11-03,0.0,0.0007864999524163,0.0324427275279361,-0.0006747394004187,0.4463768388875627,0.6754802859976363,0.2526347502061977
MDLZ,2021-01-28,0.015151515151515164,-0.0240739656879944,-0.0494751824708654,-0.0320517298813211,0.5408787813266123,0.5644135302363834,0.0456911525746624
MDLZ,2021-04-27,0.11594202898550736,0.038924425639334,0.0679934342449677,0.0947527742130344,0.5062528665299736,0.6595448384377449,0.2905848163426774
MDLZ,2021-07-27,0.015384615384615398,-0.0307374149388308,-0.0571363765386397,-0.091621364842212,0.4233790768689011,0.5524088069043979,0.1547774370691037
MDLZ,2021-11-02,0.0,0.0088272519587828,0.012127587025797,0.050077662966543,0.4598957173659484,0.6412712744375767,0.0833555672938562
MDLZ,2022-01-27,0.0,-0.0375231310068149,-0.0296992525352686,-0.1102322951637956,0.4994140551392049,0.6183378762750695,0.3306830894047428
MDLZ,2022-04-26,0.13513513513513511,0.0107738978962008,0.0434815548859542,-0.0157331308340894,0.4044207649225307,0.6586465229215436,0.2076212276545266
MDLZ,2022-07-26,0.04687500000000004,-0.0080369823605684,-0.0096374258742568,-0.0351431226206873,0.4285388575562948,0.7788631657982323,0.3160191656434098
MDLZ,2022-11-01,0.08823529411764697,0.0328339850202063,0.0152916921586747,0.0393914707392094,0.4748861844343749,0.6995588096142114,0.3237304547475792
MDLZ,2023-01-31,0.028169014084507067,-0.0027047840587486,-0.0104335987157992,0.0229350359174674,0.4245697305403435,0.8011434056287869,0.3549792658855911
MDLZ,2023-04-27,0.11249999999999996,0.0501023456838146,0.0518364919361987,-0.0587905870802676,0.6806400194446043,0.8984520125307219,0.3590006173189907
MDLZ,2023-07-27,0.10144927536231894,0.0224077314311259,0.0219387653731309,-0.0401107290418944,0.6683266648891728,0.7876593979034862,0.4410750801027625
MDLZ,2023-11-01,0.03797468354430369,0.0090156952636718,0.0216626184131084,0.0138681366089973,0.586307150784457,0.7955133300823972,0.3878426997590234
MDLZ,2024-01-30,0.07692307692307684,0.0042475335260907,-0.0590232487842839,-0.0827111979027306,0.5185853354012353,0.5346162045061208,0.3402630707357464
MDLZ,2024-04-30,0.06741573033707858,-0.0346395148436505,-0.0119204331195228,-0.1008811952251912,0.4753593362855949,0.4901455385238626,0.2734056321516901
MDLZ,2024-07-30,0.09275730622617528,0.0591388054374762,0.0545348421060388,0.1168805557477125,0.5795957590762437,0.6517393877559222,0.2971013430331465
MDLZ,2024-10-29,0.1647058823529412,-0.0087392411326327,-0.0468215102073147,-0.1126158033641585,0.5418220562855168,0.5675879296799669,0.313368253061031
