Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
FTNT,2020-05-11,0.0,22696720000,0.0012559890057446,-0.0750224161912111,-0.1878354618986054,0.5120889024843167,0.3836695812100246,0.0171761670459188
FTNT,2020-08-06,0.2307692307692307,22612950000,-0.0985197108621655,-0.0789939721470225,-0.2406717143344976,0.3719409638754093,0.5098429102991298,0.0879957270594831
FTNT,2020-10-29,0.1249999999999999,19175000000,-0.0618126699279319,-0.0908057526089696,0.0043618281550319,0.5086206162379452,0.3032848781826258,-0.098792653106591
FTNT,2021-02-04,0.1052631578947368,25591000000,0.0095167515660004,0.091639201473176,0.1316063940217254,0.4858366936369132,0.5169894707041222,0.0164672228892206
FTNT,2021-04-29,0.0666666666666667,31924803000,0.0648365148246993,0.0252621939675825,0.0853464925232189,0.4341580712332075,0.2704282962104713,-0.0056524968002091
FTNT,2021-07-29,0.0555555555555556,44842668000,0.0762341685194414,0.0748632288423706,0.0483265419321885,0.5898456635764746,0.3928293296230966,-0.025914804655562
FTNT,2021-11-04,0.0526315789473684,55159200000,0.0202858983104847,-0.0219079656485815,-0.0809050194249902,0.2431306217954861,0.37608676180335,0.1704114756974907
FTNT,2022-02-03,0.0869565217391303,47721960000,0.0367100375712218,0.0676595995256323,0.0435518485869308,0.4364845010544682,0.4667643774291851,0.0901758762205764
FTNT,2022-05-04,0.1875,45711638000,0.007700413302167,0.1412190150913877,0.253244257541461,0.3197567771129083,0.351024165202368,0.146786991517959
FTNT,2022-08-03,0.0909090909090908,49436256000,-0.1485746046473086,-0.2407930892754949,-0.1362774190494196,0.1854449709020077,0.4196325965753033,0.0044982239083681
FTNT,2022-11-02,0.2222222222222222,41567307000,-0.1135689674508906,-0.0322323652989213,-0.0520994033994858,0.4083954030964004,0.4033044211039576,0.1009479252906779
FTNT,2023-02-07,0.1282051282051281,42120496000,0.1376062309308822,0.1898480051637245,0.2455375574261681,0.2211316061797968,0.3253886197412114,0.0657900750348422
FTNT,2023-05-04,0.1724137931034484,48026300000,0.0601297455408453,0.0508021211572237,0.0266904171957326,0.3647789976968408,0.4387142255064168,0.0598488037704482
FTNT,2023-08-03,0.1176470588235293,59183712000,-0.224888686998757,-0.2250712542281349,-0.224828998177211,0.2311247776001956,0.3656968792207625,0.007281175664807
FTNT,2023-11-02,0.1388888888888888,44050591000,-0.1595004280230048,-0.1756470063933426,-0.0785071876245042,0.3190089213918386,0.2836477933065981,-0.1055880098129408
FTNT,2024-02-06,0.186046511627907,51446752000,0.0350470099496481,-0.012244108146974,0.0203695740238485,0.5398823779434269,0.2107868093601591,0.4153111175296532
FTNT,2024-05-02,0.131578947368421,49708480000,-0.1156733543828998,-0.1076963179420873,-0.1368914397722068,0.3736489938708405,0.0706024786032283,0.059486841383393
FTNT,2024-08-06,0.3902439024390243,42627678000,0.228895787671728,0.2616786130072419,0.2718707400891283,0.5153422989259893,0.3482845477286101,0.1848966212046796
FTNT,2024-11-07,0.2115384615384615,63906416000,0.1726219731803377,0.1153095880343007,0.1325296612171812,0.4646901380680953,0.4725757874410572,0.064296479435698
