Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
BK,2020-04-16,-0.0021387621808999,0.0256542532249024,0.0083870527762034,-0.1324855785076628,-0.0617095300136735,0.0971942113317275
BK,2020-07-15,-0.0289255599974962,0.0007709888665165,-0.0298956275173844,0.0839126572570996,0.141334503852916,0.17386251551973297
BK,2020-10-16,-0.0112446927582232,-0.0133763711510501,0.0448505660024311,0.1944911188718268,0.1035703043434664,0.18850023865034754
BK,2021-01-20,-0.0271686054008633,-0.0136183722020018,0.1042060357722771,0.1847668445433884,0.2494809326044349,0.07060615848406546
BK,2021-04-16,0.023287858581924,0.0754574919476397,0.0899401087015437,0.2222514332434504,0.0965284509298625,0.11234986987520994
BK,2021-07-15,0.0156122258734348,0.0353311311278059,0.0720484406879421,0.2386378727565983,0.4226524851311775,0.11707029588347738
BK,2021-10-19,0.0291208859276334,0.0188464940130754,-0.0676936932180373,0.3638169455412949,0.492880191000679,0.3056332050244899
BK,2022-01-18,-0.0394244318999366,-0.0223828744091028,-0.1273098566167887,0.2910640695694146,0.4674753158414588,0.2077643479987724
BK,2022-04-18,-0.0033763485985301,-0.015829248789781,0.0667045255724458,0.1368387096236208,0.289840193655894,0.23128469356378764
BK,2022-07-15,-0.0275155150765867,-0.047000743673637,-0.0571426741140442,0.0777981781620073,0.1517234290762065,0.2857670636538349
BK,2022-10-17,-0.042956899233387,0.0151929149910728,0.0769975856252512,-0.0145069661372677,0.2036503707119969,0.1371558462644678
BK,2023-01-13,0.0208840342029243,0.0136573609427577,0.0384521381557852,0.2237452245974451,0.2774727518861379,0.2539291885002124
BK,2023-04-18,-0.018829740480678,-0.0737081314711085,-0.1488428259939511,0.274359336541975,0.2359226619635267,0.20360935122225443
BK,2023-07-18,-0.0002086609555756,0.0110776225875796,0.0310505282112143,0.3335210675225283,0.1876329853612829,0.3648219821175796
BK,2023-10-17,0.0056524777887049,0.052924502876732,0.0858876222342665,0.3212752122435777,0.225804830374925,0.2422341800711366
BK,2024-01-12,-0.004317188016586,-0.0029977396946517,-0.0428516628504968,0.5465859195364343,0.345264955317622,0.275594251339853
BK,2024-04-16,0.05336091126311,0.0457394853633769,0.0106659202360054,0.3802636779261982,0.1694964973768078,0.25882618146026715
BK,2024-07-12,-0.0083222375106427,0.0286830000858342,0.0074791492328095,0.4814233091274278,0.3339027534175746,0.39261668137360844
BK,2024-10-11,0.0354087651295253,0.0086600856015599,0.0306943623873481,0.4062321779157787,0.3972863057320954,0.43569165020092443
